gene,median_effect,mean_effect,min_effect,max_effect,q25_effect,q75_effect,frac_dep_lt_minus05,frac_dep_lt_minus03,n_cell_lines,is_strongly_essential,dep_prob_median,dep_prob_mean,frac_prob_gt_05,aml_mean_tpm_log1p,aml_median_tpm_log1p,rank_score,is_known_aml_target
PLPP2,-0.006104405503720045,-0.0041934652253985405,-0.23989412188529968,0.30637630820274353,-0.09489693865180016,0.08173384889960289,0.0,0.0,43,False,0.016936656087636948,0.033356305211782455,0.0,0.4547816812992096,0.28044289350509644,0.0041354278102517135,False
HIBADH,0.0063744280487298965,0.0073004309087991714,-0.30135491490364075,0.30674803256988525,-0.0883067436516285,0.06272181682288647,0.0,0.023255813953488372,43,False,0.019097380340099335,0.03519149124622345,0.0,4.338630676269531,4.3202667236328125,0.004011129605215649,False
MAP1B,-0.004733982030302286,0.00817868858575821,-0.19010956585407257,0.28589144349098206,-0.047305675223469734,0.06741656735539436,0.0,0.0,43,False,0.019288552924990654,0.026291625574231148,0.0,1.2453550100326538,0.2519940137863159,0.00382244810461998,False
WNT4,-0.0045277997851371765,-0.00305007491260767,-0.22562220692634583,0.27131912112236023,-0.048151278868317604,0.06391648203134537,0.0,0.0,43,False,0.018775975331664085,0.0293643306940794,0.0,0.06315437704324722,0.04780806228518486,0.0036887174472212793,False
CDC42EP5,0.019056472927331924,-0.0015426529571413994,-0.400135338306427,0.36908698081970215,-0.10380080714821815,0.12023308128118515,0.0,0.046511627906976744,43,False,0.019731540232896805,0.04906700924038887,0.0,0.4354535937309265,0.10543230175971985,0.0036528904337522587,False
PODXL2,0.03006095625460148,0.04973840340971947,-0.36389896273612976,0.6815928816795349,-0.03523066267371178,0.1362403929233551,0.0,0.06976744186046512,43,False,0.014293153770267963,0.038244910538196564,0.0,3.589224338531494,3.943460464477539,0.003358421247279228,False
REEP6,0.007846963591873646,-0.007356348913162947,-0.44783809781074524,0.40440690517425537,-0.12019779160618782,0.07582429051399231,0.0,0.023255813953488372,43,False,0.01784549467265606,0.04267213121056557,0.0,3.538433790206909,3.7687039375305176,0.003296926821213822,False
OLFM1,0.008175183087587357,0.00038903491804376245,-0.40307798981666565,0.25465285778045654,-0.03947334922850132,0.08648888021707535,0.0,0.023255813953488372,43,False,0.01865248940885067,0.03452426195144653,0.0,0.15399523079395294,0.06303207576274872,0.003246338496547798,False
EFNA1,-0.00203518383204937,0.006381151266396046,-0.1765076071023941,0.2375631332397461,-0.07576723024249077,0.07191179133951664,0.0,0.0,43,False,0.022735636681318283,0.02919311262667179,0.0,1.089127779006958,0.8386591672897339,0.0030876372009515764,False
TMEM125,0.00931088998913765,0.012911935336887836,-0.3203189969062805,0.3229944407939911,-0.033835289999842644,0.06884876638650894,0.0,0.023255813953488372,43,False,0.016677342355251312,0.024759434163570404,0.0,0.06085086986422539,0.03909023106098175,0.0025945410305677455,False
AKAP1,-0.0015760015230625868,0.01195214968174696,-0.2865263819694519,0.22560913860797882,-0.033359918743371964,0.08852271735668182,0.0,0.0,43,False,0.018544776365160942,0.031201329082250595,0.0,4.6189422607421875,4.8317108154296875,0.002484878245741129,False
ZNF711,-0.0009192316792905331,-0.017569836229085922,-0.24350713193416595,0.15864694118499756,-0.10939851775765419,0.07389813661575317,0.0,0.0,43,False,0.020417749881744385,0.03347009792923927,0.0,2.0241641998291016,0.33652248978614807,0.002409467659890652,False
CAPS,-0.0015622383216395974,0.013864033855497837,-0.2543918490409851,0.43605852127075195,-0.07345850765705109,0.07078558951616287,0.0,0.0,43,False,0.017014030367136,0.030936509370803833,0.0,2.1493113040924072,2.2719900608062744,0.002326298365369439,False
LRG1,-0.00033236955641768873,-0.00943645928055048,-0.2729165554046631,0.15233972668647766,-0.05269552581012249,0.06306162849068642,0.0,0.0,43,False,0.021525386720895767,0.03094744123518467,0.0,2.629305601119995,2.587514638900757,0.0022854864946566526,False
FRK,-0.0008291253470815718,0.003303106175735593,-0.18018043041229248,0.20026227831840515,-0.06710675545036793,0.06591424718499184,0.0,0.0,43,False,0.018468240275979042,0.024640582501888275,0.0,0.19645389914512634,0.04156075417995453,0.002178474166430533,False
FAXC,-0.00025855383137241006,-0.004592050798237324,-0.21868856251239777,0.21966968476772308,-0.07174310088157654,0.03445508889853954,0.0,0.0,43,False,0.019539346918463707,0.026575418189167976,0.0,0.2712264955043793,0.051015883684158325,0.0020573562243953345,False
PMM1,-0.0005584385362453759,0.014499771408736706,-0.17367367446422577,0.2583218812942505,-0.04734155163168907,0.07333842851221561,0.0,0.0,43,False,0.017603246495127678,0.024201154708862305,0.0,4.072366237640381,4.120449066162109,0.0019837000640109182,False
SLC45A1,0.02196836657822132,0.0011548042530193925,-0.42845332622528076,0.301114559173584,-0.04065272398293018,0.07717454060912132,0.0,0.046511627906976744,43,False,0.014402098953723907,0.045130256563425064,0.0,0.1605835109949112,0.02405502274632454,0.0019551888454792114,False
ALKBH2,-8.658452134113759e-05,0.0032861309591680765,-0.2483096569776535,0.24463346600532532,-0.03667409345507622,0.04177471622824669,0.0,0.0,43,False,0.01912313885986805,0.027579404413700104,0.0,4.911856651306152,4.981736183166504,0.0019469476945232602,False
SLC13A3,-6.142385973362252e-05,0.016796428710222244,-0.20487214624881744,0.34525641798973083,-0.036059049889445305,0.0665257927030325,0.0,0.0,43,False,0.019176224246621132,0.023389607667922974,0.0,1.306915044784546,0.35726964473724365,0.0019421919685555624,False
CRELD1,0.00010753978131106123,0.004099555313587189,-0.2861286699771881,0.26598984003067017,-0.07316992059350014,0.0874514952301979,0.0,0.0,43,False,0.019578471779823303,0.030239224433898926,0.0,3.773172378540039,3.782581329345703,0.0019148312654579057,False
ANXA3,0.010905677452683449,0.0002094492083415389,-0.46198976039886475,0.22187769412994385,-0.0598672516644001,0.09515374898910522,0.0,0.023255813953488372,43,False,0.01584295742213726,0.0419514924287796,0.023255813953488372,2.8335471153259277,2.23276686668396,0.0018731875518380211,False
GRTP1,0.011544354259967804,0.030308673158288002,-0.35328802466392517,0.46724945306777954,-0.07965037226676941,0.1657477617263794,0.0,0.023255813953488372,43,False,0.018189890310168266,0.03754375874996185,0.0,1.7693262100219727,0.8785088658332825,0.0018524101177273791,False
HGSNAT,7.962772360770032e-05,0.030323727056384087,-0.2679140567779541,0.4162241816520691,-0.04386269114911556,0.12052609771490097,0.0,0.0,43,False,0.016475610435009003,0.026034297421574593,0.0,4.2159929275512695,4.1100311279296875,0.0016157099540578203,False
EIF2AK1,0.00017165498866233975,0.006566691678017378,-0.2989512085914612,0.29136762022972107,-0.08483831211924553,0.10405125841498375,0.0,0.0,43,False,0.016516344621777534,0.0385904461145401,0.0,6.466883659362793,6.439337730407715,0.0015829724667128175,False
IGF1,0.0012616491876542568,0.006081318948417902,-0.12771742045879364,0.26038676500320435,-0.06796845048666,0.05402231402695179,0.0,0.0,43,False,0.01761181280016899,0.022935617715120316,0.0,0.2466420829296112,0.004612673074007034,0.0012565216049551962,False
ROR1,0.042196229100227356,0.04622391611337662,-0.5338296294212341,0.35453179478645325,-0.06887518987059593,0.17702573537826538,0.023255813953488372,0.046511627906976744,43,False,0.014380456879734993,0.036039844155311584,0.0,0.18744879961013794,0.03638346865773201,0.0008386238153244151,False
GLB1L2,0.002788086887449026,-0.01242304127663374,-0.2290739268064499,0.18043020367622375,-0.057040803134441376,0.0335480161011219,0.0,0.0,43,False,0.018024936318397522,0.03144329786300659,0.0,1.6399552822113037,1.0846219062805176,0.0006872588768601418,False
GHDC,0.0032756903674453497,0.007106184959411621,-0.19023077189922333,0.289840966463089,-0.04545514099299908,0.06771934777498245,0.0,0.0,43,False,0.01967490464448929,0.026067307218909264,0.0,4.403928756713867,4.575315475463867,0.0006572143174707892,False
CRIP2,0.014288580976426601,-0.015027654357254505,-0.38279932737350464,0.17969509959220886,-0.08033348992466927,0.05002358928322792,0.0,0.023255813953488372,43,False,0.01680815778672695,0.0393252894282341,0.0,1.0168052911758423,0.45023030042648315,0.0006165461787997284,False
NQO1,0.002246177289634943,0.01541144773364067,-0.29998958110809326,0.3263200521469116,-0.07088864967226982,0.09221269562840462,0.0,0.0,43,False,0.013760336674749851,0.030352625995874405,0.0,4.192311763763428,4.0407843589782715,0.000477562751621008,False
LDOC1,0.0038836398161947727,0.03465255722403526,-0.18604889512062073,0.6991956233978271,-0.06597626954317093,0.1035826988518238,0.0,0.0,43,False,0.020033283159136772,0.027166929095983505,0.0,0.6828486919403076,0.05424312874674797,0.00044987238943576795,False
CX3CL1,0.0038432611618191004,0.008123875595629215,-0.2079751342535019,0.21273212134838104,-0.042953090742230415,0.06773784756660461,0.0,0.0,43,False,0.0193407591432333,0.025378011167049408,0.0,0.03207886219024658,0.02335519716143608,0.00039677144959568986,False
ALDH6A1,0.026001475751399994,0.0024261269718408585,-0.3602394163608551,0.20055657625198364,-0.03905614651739597,0.0818009078502655,0.0,0.046511627906976744,43,False,0.013535172678530216,0.032172586768865585,0.0,3.0198607444763184,3.020268201828003,0.00025525254868837216,False
SLC35F2,0.005339443683624268,0.010495100170373917,-0.2934201955795288,0.38085031509399414,-0.08000002801418304,0.1194060780107975,0.0,0.0,43,False,0.020474378019571304,0.030282966792583466,0.0,4.208536624908447,4.534745693206787,-8.83396714925766e-05,False
TOM1L1,0.004754991270601749,0.007304174825549126,-0.23715589940547943,0.2778717577457428,-0.058705249801278114,0.09223004058003426,0.0,0.0,43,False,0.017087435349822044,0.027636926621198654,0.0,2.4834251403808594,2.0074081420898438,-0.00019325297325849537,False
SDC4,0.016270266845822334,0.005699846427887678,-0.3521658182144165,0.34351080656051636,-0.019536984153091908,0.06270782090723515,0.0,0.023255813953488372,43,False,0.01640470325946808,0.030636735260486603,0.0,2.6362881660461426,2.8680262565612793,-0.00021647362168445176,False
FAM83A,0.005177410319447517,-0.00841305311769247,-0.27667340636253357,0.1945004016160965,-0.05978051759302616,0.05666612088680267,0.0,0.0,43,False,0.01810303144156933,0.028232159093022346,0.0,1.652287244796753,0.2050684690475464,-0.0002606609836220742,False
CAMK1D,0.005800832528620958,-0.00632657203823328,-0.2307938188314438,0.15520772337913513,-0.06471349112689495,0.05459458939731121,0.0,0.0,43,False,0.019888516515493393,0.030253715813159943,0.0,2.298971176147461,2.5632195472717285,-0.00033148135989904395,False
SMPD1,0.005310565233230591,0.029517464339733124,-0.2729776203632355,0.3746878504753113,-0.08302279561758041,0.13092346489429474,0.0,0.0,43,False,0.017673615366220474,0.027680134400725365,0.0,2.8653178215026855,2.7798349857330322,-0.0003568645566701888,False
HYAL3,0.006190026644617319,0.012122225016355515,-0.17749743163585663,0.3011604845523834,-0.07162831351161003,0.07926340028643608,0.0,0.0,43,False,0.020245647057890892,0.024972647428512573,0.0,3.60685396194458,3.426673650741577,-0.00045144595205783835,False
GPC1,0.017621813341975212,0.022038741037249565,-0.3073767125606537,0.2748413383960724,-0.05423911288380623,0.10546727851033211,0.0,0.023255813953488372,43,False,0.01632985845208168,0.02694753371179104,0.0,0.9613889455795288,0.33733296394348145,-0.0007645767008842425,False
CAMP,0.017326783388853073,0.013883406296372414,-0.4098380506038666,0.2736496925354004,-0.07362983748316765,0.09722723439335823,0.0,0.023255813953488372,43,False,0.014364122413098812,0.03326398506760597,0.0,0.8200916051864624,0.2816329300403595,-0.0008431383235336742,False
RAB17,0.00610971637070179,0.004135443828999996,-0.26009348034858704,0.23829884827136993,-0.04841861128807068,0.07218799367547035,0.0,0.0,43,False,0.01591705158352852,0.02932155877351761,0.0,0.3561076521873474,0.16340288519859314,-0.0008521813899278641,False
WNT3,0.006928610615432262,0.0167471244931221,-0.255638062953949,0.2960410416126251,-0.03873073868453503,0.08678033947944641,0.0,0.0,43,False,0.01841554045677185,0.02762943133711815,0.0,1.1990000009536743,1.079590082168579,-0.0009298902004957199,False
LRP6,0.018279647454619408,0.012723144143819809,-0.354455828666687,0.30744442343711853,-0.04661039635539055,0.05402707867324352,0.0,0.023255813953488372,43,False,0.015895137563347816,0.03154649958014488,0.0,2.184584140777588,2.481370687484741,-0.0010711824348153076,False
TMTC4,0.00813350360840559,0.008963624015450478,-0.24300844967365265,0.27523985505104065,-0.04314000718295574,0.07227985933423042,0.0,0.0,43,False,0.020268162712454796,0.0265649426728487,0.0,4.0799055099487305,4.109797477722168,-0.0012265851721167567,False
ASPHD1,0.007530668284744024,0.02338232845067978,-0.22465559840202332,0.38044029474258423,-0.0599585622549057,0.10087205097079277,0.0,0.0,43,False,0.017560862004756927,0.0248030424118042,0.0,1.9128303527832031,1.8423959016799927,-0.0012561811134219171,False
FMO5,0.03564883768558502,0.0196990929543972,-0.5355865359306335,0.2357020378112793,-0.036851292476058006,0.09999045357108116,0.023255813953488372,0.023255813953488372,43,False,0.0135527728125453,0.03369678184390068,0.023255813953488372,1.8246034383773804,1.7727689743041992,-0.0012763508162352939,False
IQCE,0.018691519275307655,0.013070286251604557,-0.306652694940567,0.3526902496814728,-0.056838834658265114,0.09909303486347198,0.0,0.023255813953488372,43,False,0.015152255073189735,0.03249155730009079,0.0,1.9559948444366455,1.7998634576797485,-0.0013102194121064146,False
IL1R1,0.008105024695396423,0.010449321940541267,-0.19040046632289886,0.3294995427131653,-0.05369478650391102,0.05785008519887924,0.0,0.0,43,False,0.018518894910812378,0.023677224293351173,0.0,0.7532699704170227,0.4196767807006836,-0.0013901203870773315,False
SCN1A,0.008819208480417728,-0.004742197226732969,-0.16048826277256012,0.0864705890417099,-0.0434090830385685,0.04688637517392635,0.0,0.0,43,False,0.017947761341929436,0.023005060851573944,0.0,0.017752598971128464,0.0,-0.0017329072579741478,False
ZBTB16,0.08818690478801727,0.016049204394221306,-1.126395583152771,0.5170103907585144,-0.02928879763931036,0.14569507539272308,0.046511627906976744,0.09302325581395349,43,False,0.008734115399420261,0.07796201854944229,0.06976744186046512,2.0194737911224365,1.6563323736190796,-0.0018432108403811653,False
ANK1,0.009123295545578003,0.010234384797513485,-0.19315205514431,0.19331865012645721,-0.061608366668224335,0.0810139998793602,0.0,0.0,43,False,0.01715974695980549,0.027101807296276093,0.0,2.528155565261841,0.2917821705341339,-0.0019333435222506524,False
EREG,0.010009044781327248,-0.0018809543689712882,-0.26968973875045776,0.33290615677833557,-0.06578697450459003,0.06231801211833954,0.0,0.0,43,False,0.018996208906173706,0.0308254212141037,0.0,0.9283382296562195,0.15792840719223022,-0.002103997021913528,False
FOXP2,0.010850075632333755,-0.019445860758423805,-0.29061809182167053,0.19458818435668945,-0.12068036198616028,0.06604427844285965,0.0,0.0,43,False,0.018262792378664017,0.04047472029924393,0.0,1.2620117664337158,0.7376576066017151,-0.0025137510150671,False
IFITM1,0.010846623219549656,0.04139435663819313,-0.18590746819972992,0.26693370938301086,-0.05390876159071922,0.14430661499500275,0.0,0.0,41,False,0.017363104969263077,0.02239542081952095,0.0,6.401834011077881,7.234105110168457,-0.0026023387908935547,False
BMPR1B,0.02200419269502163,0.01876133866608143,-0.3178623914718628,0.2990359961986542,-0.029431458562612534,0.08668490499258041,0.0,0.023255813953488372,43,False,0.01426326297223568,0.029040347784757614,0.0,0.09355075657367706,0.023341093212366104,-0.00272418799008741,False
EEF1A2,0.022898998111486435,-0.010399611666798592,-0.4924711287021637,0.21780097484588623,-0.07687593996524811,0.06964408233761787,0.0,0.023255813953488372,43,False,0.01657232642173767,0.04406264051795006,0.023255813953488372,2.4101784229278564,1.3232412338256836,-0.0028512038117231332,False
TBC1D16,0.02344672940671444,0.009230423718690872,-0.3763960301876068,0.30756691098213196,-0.056193169206380844,0.09602022916078568,0.0,0.023255813953488372,43,False,0.017770109698176384,0.03672037646174431,0.0,1.8100124597549438,1.737710952758789,-0.0029505180021704644,False
PRTG,0.022748222574591637,0.024652861058712006,-0.36307278275489807,0.2936328947544098,-0.03448920138180256,0.11450354009866714,0.0,0.023255813953488372,43,False,0.012515571899712086,0.033625662326812744,0.0,0.5756708383560181,0.03915762901306152,-0.003196569049167773,False
LAMC1,0.01283233892172575,0.00870479829609394,-0.25009042024612427,0.16501642763614655,-0.036170998588204384,0.05891318805515766,0.0,0.0,43,False,0.017277821898460388,0.023122137412428856,0.0,3.6221492290496826,4.1802873611450195,-0.0034051533788442617,False
